46.51245, 1.14815
48.48674, 1.16732
50.39535, 1.18932
52.29375, 1.20908
54.12647, 1.23168
56.10077, 1.25085
57.93349, 1.27344
59.91161, 1.29345
61.82659, 1.31684
63.73010, 1.33772
65.63106, 1.35804
67.53711, 1.37948
69.51906, 1.40032
71.35178, 1.42292
73.33373, 1.44376
75.15114, 1.46301
77.29761, 1.48545
79.13034, 1.50804
81.11228, 1.52888
83.02344, 1.55144
84.92695, 1.57232
86.82280, 1.59153
88.73396, 1.61408
90.70825, 1.63325
92.54098, 1.65584
94.43471, 1.67569
95.56251, 1.68490
